time_,run no,fishno_db,fishno,cohort,cellno,age,length,mass,MeHg,MeHg egest rate,MeHg excr flux,MeHg gill flux,MeHg diet total,fishMeHg diet frac,Phyto 1MeHg diet frac,Primary Benth 3MeHg diet frac,Zoo 1MeHg diet frac
18250.000000,1,67,2,3,1,3.665753e+000,1.833095e+001,1.109859e+002,1.616084e-001,9.969665e-003,3.816476e-004,1.290847e-002,3.987866e-002,0.000000e+000,0.000000e+000,8.479679e-001,1.520321e-001
18250.000000,1,67,2,4,1,4.665753e+000,2.049724e+001,1.555139e+002,2.089161e-001,1.312428e-002,4.396057e-004,1.194380e-002,5.249712e-002,3.992422e-001,0.000000e+000,5.192920e-001,8.146584e-002
18250.000000,1,67,2,5,1,5.665753e+000,2.229283e+001,2.004047e+002,2.554293e-001,1.203902e-002,4.930349e-004,1.127015e-002,4.815609e-002,3.992422e-001,0.000000e+000,5.192920e-001,8.146584e-002
18250.000000,1,67,2,6,1,6.665753e+000,2.379858e+001,2.441366e+002,2.986724e-001,1.125889e-002,5.391463e-004,1.077415e-002,4.503557e-002,3.992422e-001,0.000000e+000,5.192920e-001,8.146584e-002
18250.000000,1,67,2,7,1,7.665753e+000,2.507146e+001,2.857402e+002,3.407157e-001,1.067420e-002,5.831004e-004,1.039549e-002,4.269681e-002,3.992422e-001,0.000000e+000,5.192920e-001,8.146584e-002
18250.000000,1,68,3,0,1,6.657534e-001,1.801874e+001,2.925117e+001,1.655845e-001,7.116858e-002,3.687843e-003,3.295486e-002,2.846743e-001,0.000000e+000,0.000000e+000,9.646244e-001,3.537561e-002
18250.000000,1,68,3,1,1,1.665753e+000,3.085091e+001,1.468162e+002,2.183506e-001,4.343568e-002,2.968011e-003,2.357943e-002,1.737427e-001,0.000000e+000,0.000000e+000,9.646244e-001,3.537561e-002
18250.000000,1,68,3,2,1,2.665753e+000,4.071601e+001,3.374937e+002,3.308321e-001,5.391904e-002,3.531137e-003,1.993977e-002,2.156762e-001,9.929998e-001,0.000000e+000,7.000213e-003,0.000000e+000
18250.000000,1,68,3,3,1,3.665753e+000,4.875721e+001,5.795443e+002,4.581316e-001,5.074842e-002,4.195217e-003,1.790685e-002,2.029937e-001,9.936190e-001,0.000000e+000,6.380990e-003,0.000000e+000
18250.000000,1,68,3,4,1,4.665753e+000,5.474245e+001,8.202434e+002,5.795814e-001,5.546963e-002,4.816252e-003,1.671949e-002,2.218785e-001,9.947023e-001,0.000000e+000,5.297681e-003,0.000000e+000
18250.000000,1,68,3,5,1,5.665753e+000,5.972660e+001,1.065304e+003,7.217983e-001,5.998582e-002,5.578677e-003,1.588152e-002,2.399433e-001,9.954437e-001,0.000000e+000,4.556309e-003,0.000000e+000
18250.000000,1,68,3,6,1,6.665753e+000,6.391293e+001,1.305378e+003,8.937421e-001,6.646324e-002,6.531121e-003,1.526092e-002,2.658530e-001,9.961119e-001,0.000000e+000,3.888126e-003,0.000000e+000
18250.000000,1,68,3,7,1,7.665753e+000,6.745022e+001,1.534335e+003,1.053578e+000,6.357713e-002,7.364813e-003,1.478576e-002,2.543085e-001,9.961119e-001,0.000000e+000,3.888126e-003,0.000000e+000
18250.000000,1,68,3,8,1,8.665753e+000,7.045216e+001,1.748449e+003,1.210743e+000,6.134206e-002,8.165907e-003,1.441308e-002,2.453682e-001,9.961119e-001,0.000000e+000,3.888126e-003,0.000000e+000
18250.000000,1,68,3,9,1,9.665753e+000,7.300816e+001,1.945737e+003,1.373169e+000,5.957495e-002,8.994593e-003,1.411542e-002,2.382998e-001,9.961119e-001,0.000000e+000,3.888126e-003,0.000000e+000
18250.000000,1,68,3,10,1,1.066575e+001,7.519002e+001,2.125448e+003,1.527956e+000,6.628262e-002,9.770005e-003,1.387433e-002,2.651305e-001,9.965886e-001,0.000000e+000,3.411384e-003,0.000000e+000
18250.000000,1,68,3,11,1,1.166575e+001,7.705625e+001,2.287671e+003,1.688948e+000,6.496651e-002,1.058498e-002,1.367689e-002,2.598661e-001,9.965886e-001,0.000000e+000,3.411384e-003,0.000000e+000
18250.000000,1,68,3,12,1,1.266575e+001,7.865508e+001,2.433046e+003,1.849570e+000,6.388519e-002,1.139870e-002,1.351377e-002,2.555407e-001,9.965886e-001,0.000000e+000,3.411384e-003,0.000000e+000
18250.000000,1,68,3,13,1,1.366575e+001,8.002663e+001,2.562557e+003,2.009026e+000,6.298954e-002,1.220783e-002,1.337804e-002,2.519582e-001,9.965886e-001,0.000000e+000,3.411384e-003,0.000000e+000
18250.000000,1,68,3,14,1,1.466575e+001,8.120446e+001,2.677378e+003,2.169829e+000,6.224277e-002,1.302863e-002,1.326443e-002,2.489711e-001,9.965886e-001,0.000000e+000,3.411384e-003,0.000000e+000
21900.000000,1,59,1,0,1,6.657534e-001,5.045338e+000,1.926469e+000,8.970492e-002,3.937810e-002,4.628455e-003,4.847376e-002,1.575124e-001,0.000000e+000,8.097294e-003,7.327893e-001,2.591134e-001
21900.000000,1,59,1,1,1,1.665753e+000,7.054358e+000,5.265793e+000,1.589249e-001,2.600433e-002,5.415052e-003,3.799193e-002,1.040173e-001,0.000000e+000,8.097294e-003,7.327893e-001,2.591134e-001
21900.000000,1,67,2,0,1,6.657534e-001,7.589563e+000,7.739334e+000,8.287775e-002,2.642437e-002,5.078540e-004,2.471565e-002,1.056975e-001,0.000000e+000,0.000000e+000,8.497625e-001,1.502375e-001
21900.000000,1,67,2,1,1,1.665753e+000,1.224754e+001,3.283644e+001,1.125075e-001,1.557507e-002,4.063570e-004,1.734069e-002,6.230027e-002,0.000000e+000,0.000000e+000,8.497625e-001,1.502375e-001
21900.000000,1,67,2,2,1,2.665753e+000,1.566951e+001,6.910608e+001,1.390407e-001,1.199259e-002,3.866796e-004,1.454612e-002,4.797036e-002,0.000000e+000,0.000000e+000,8.497625e-001,1.502375e-001
21900.000000,1,67,2,3,1,3.665753e+000,1.833095e+001,1.109859e+002,1.646251e-001,1.018362e-002,3.887715e-004,1.302985e-002,4.073449e-002,0.000000e+000,0.000000e+000,8.497625e-001,1.502375e-001
21900.000000,1,67,2,4,1,4.665753e+000,2.049724e+001,1.555139e+002,2.127906e-001,1.338380e-002,4.477584e-004,1.205611e-002,5.353519e-002,3.981108e-001,0.000000e+000,5.212518e-001,8.063739e-002
21900.000000,1,67,2,5,1,5.665753e+000,2.229283e+001,2.004047e+002,2.601865e-001,1.227708e-002,5.022175e-004,1.137612e-002,4.910832e-002,3.981108e-001,0.000000e+000,5.212518e-001,8.063739e-002
21900.000000,1,67,2,6,1,6.665753e+000,2.379858e+001,2.441366e+002,3.042842e-001,1.148152e-002,5.492763e-004,1.087546e-002,4.592610e-002,3.981108e-001,0.000000e+000,5.212518e-001,8.063739e-002
21900.000000,1,67,2,7,1,7.665753e+000,2.507146e+001,2.857402e+002,3.471692e-001,1.088527e-002,5.941449e-004,1.049324e-002,4.354109e-002,3.981108e-001,0.000000e+000,5.212518e-001,8.063739e-002
21900.000000,1,68,3,0,1,6.657534e-001,1.801874e+001,2.925117e+001,1.692268e-001,7.281397e-002,3.768963e-003,3.326474e-002,2.912559e-001,0.000000e+000,0.000000e+000,9.650986e-001,3.490136e-002
21900.000000,1,68,3,1,1,1.665753e+000,3.085091e+001,1.468162e+002,2.231233e-001,4.443990e-002,3.032885e-003,2.380116e-002,1.777596e-001,0.000000e+000,0.000000e+000,9.650986e-001,3.490136e-002
21900.000000,1,68,3,2,1,2.665753e+000,4.071601e+001,3.374937e+002,3.372845e-001,5.492614e-002,3.600007e-003,2.012727e-002,2.197046e-001,9.929658e-001,0.000000e+000,7.034191e-003,0.000000e+000
21900.000000,1,68,3,3,1,3.665753e+000,4.875721e+001,5.795443e+002,4.667902e-001,5.169660e-002,4.274506e-003,1.807524e-002,2.067864e-001,9.935881e-001,0.000000e+000,6.411926e-003,0.000000e+000
21900.000000,1,68,3,4,1,4.665753e+000,5.474245e+001,8.202434e+002,5.905497e-001,5.650323e-002,4.907397e-003,1.687671e-002,2.260129e-001,9.946764e-001,0.000000e+000,5.323628e-003,0.000000e+000
21900.000000,1,68,3,5,1,5.665753e+000,5.972660e+001,1.065304e+003,7.356276e-001,6.110527e-002,5.685562e-003,1.603086e-002,2.444211e-001,9.954215e-001,0.000000e+000,4.578498e-003,0.000000e+000
21900.000000,1,68,3,6,1,6.665753e+000,6.391293e+001,1.305378e+003,9.110959e-001,6.770637e-002,6.657936e-003,1.540442e-002,2.708255e-001,9.960931e-001,0.000000e+000,3.906900e-003,0.000000e+000
21900.000000,1,68,3,7,1,7.665753e+000,6.745022e+001,1.534335e+003,1.074160e+000,6.476627e-002,7.508688e-003,1.492480e-002,2.590651e-001,9.960931e-001,0.000000e+000,3.906900e-003,0.000000e+000
21900.000000,1,68,3,8,1,8.665753e+000,7.045216e+001,1.748449e+003,1.234415e+000,6.248939e-002,8.325563e-003,1.454861e-002,2.499576e-001,9.960931e-001,0.000000e+000,3.906900e-003,0.000000e+000
21900.000000,1,68,3,9,1,9.665753e+000,7.300816e+001,1.945737e+003,1.399983e+000,6.068923e-002,9.170235e-003,1.424815e-002,2.427569e-001,9.960931e-001,0.000000e+000,3.906900e-003,0.000000e+000
21900.000000,1,68,3,10,1,1.066575e+001,7.519002e+001,2.125448e+003,1.557732e+000,6.752259e-002,9.960399e-003,1.400480e-002,2.700904e-001,9.965722e-001,0.000000e+000,3.427845e-003,0.000000e+000
21900.000000,1,68,3,11,1,1.166575e+001,7.705625e+001,2.287671e+003,1.721800e+000,6.618187e-002,1.079087e-002,1.380550e-002,2.647275e-001,9.965722e-001,0.000000e+000,3.427845e-003,0.000000e+000
21900.000000,1,68,3,12,1,1.266575e+001,7.865508e+001,2.433046e+003,1.885509e+000,6.508031e-002,1.162018e-002,1.364085e-002,2.603212e-001,9.965722e-001,0.000000e+000,3.427845e-003,0.000000e+000
21900.000000,1,68,3,13,1,1.366575e+001,8.002663e+001,2.562557e+003,2.048054e+000,6.416791e-002,1.244498e-002,1.350384e-002,2.566716e-001,9.965722e-001,0.000000e+000,3.427845e-003,0.000000e+000
21900.000000,1,68,3,14,1,1.466575e+001,8.120446e+001,2.677378e+003,2.212004e+000,6.340717e-002,1.328187e-002,1.338916e-002,2.536287e-001,9.965722e-001,0.000000e+000,3.427845e-003,0.000000e+000
25550.000000,1,59,1,0,1,6.657534e-001,5.045338e+000,1.926469e+000,9.109816e-002,4.009046e-002,4.700341e-003,4.888639e-002,1.603618e-001,0.000000e+000,8.021116e-003,7.353032e-001,2.566757e-001
25550.000000,1,59,1,1,1,1.665753e+000,7.054358e+000,5.265793e+000,1.613388e-001,2.647475e-002,5.497301e-003,3.831534e-002,1.058990e-001,0.000000e+000,8.021116e-003,7.353032e-001,2.566757e-001
25550.000000,1,67,2,0,1,6.657534e-001,7.589563e+000,7.739334e+000,8.431988e-002,2.694280e-002,5.166910e-004,2.492604e-002,1.077712e-001,0.000000e+000,0.000000e+000,8.513991e-001,1.486009e-001
25550.000000,1,67,2,1,1,1.665753e+000,1.224754e+001,3.283644e+001,1.144304e-001,1.588064e-002,4.133022e-004,1.748831e-002,6.352255e-002,0.000000e+000,0.000000e+000,8.513991e-001,1.486009e-001
25550.000000,1,67,2,2,1,2.665753e+000,1.566951e+001,6.910608e+001,1.414173e-001,1.222787e-002,3.932889e-004,1.466994e-002,4.891150e-002,0.000000e+000,0.000000e+000,8.513991e-001,1.486009e-001
25550.000000,1,67,2,3,1,3.665753e+000,1.833095e+001,1.109859e+002,1.674630e-001,1.038342e-002,3.954735e-004,1.314077e-002,4.153367e-002,0.000000e+000,0.000000e+000,8.513991e-001,1.486009e-001
25550.000000,1,67,2,4,1,4.665753e+000,2.049724e+001,1.555139e+002,2.164514e-001,1.362571e-002,4.554616e-004,1.215874e-002,5.450285e-002,3.970723e-001,0.000000e+000,5.230477e-001,7.987995e-002
25550.000000,1,67,2,5,1,5.665753e+000,2.229283e+001,2.004047e+002,2.646837e-001,1.249899e-002,5.108979e-004,1.147296e-002,4.999597e-002,3.970723e-001,0.000000e+000,5.230477e-001,7.987995e-002
25550.000000,1,67,2,6,1,6.665753e+000,2.379858e+001,2.441366e+002,3.095701e-001,1.168906e-002,5.588182e-004,1.096804e-002,4.675623e-002,3.970723e-001,0.000000e+000,5.230477e-001,7.987995e-002
25550.000000,1,67,2,7,1,7.665753e+000,2.507146e+001,2.857402e+002,3.532283e-001,1.108203e-002,6.045145e-004,1.058257e-002,4.432811e-002,3.970723e-001,0.000000e+000,5.230477e-001,7.987995e-002
25550.000000,1,68,3,0,1,6.657534e-001,1.801874e+001,2.925117e+001,1.726149e-001,7.435229e-002,3.844422e-003,3.354791e-002,2.974092e-001,0.000000e+000,0.000000e+000,9.655298e-001,3.447021e-002
25550.000000,1,68,3,1,1,1.665753e+000,3.085091e+001,1.468162e+002,2.275717e-001,4.537877e-002,3.093352e-003,2.400377e-002,1.815151e-001,0.000000e+000,0.000000e+000,9.655298e-001,3.447021e-002
25550.000000,1,68,3,2,1,2.665753e+000,4.071601e+001,3.374937e+002,3.433312e-001,5.586668e-002,3.664547e-003,2.029860e-002,2.234667e-001,9.929350e-001,0.000000e+000,7.065031e-003,0.000000e+000
25550.000000,1,68,3,3,1,3.665753e+000,4.875721e+001,5.795443e+002,4.749769e-001,5.258462e-002,4.349473e-003,1.822910e-002,2.103385e-001,9.935603e-001,0.000000e+000,6.439696e-003,0.000000e+000
25550.000000,1,68,3,4,1,4.665753e+000,5.474245e+001,8.202434e+002,6.010051e-001,5.747531e-002,4.994280e-003,1.702038e-002,2.299012e-001,9.946535e-001,0.000000e+000,5.346546e-003,0.000000e+000
25550.000000,1,68,3,5,1,5.665753e+000,5.972660e+001,1.065304e+003,7.488083e-001,6.215940e-002,5.787433e-003,1.616732e-002,2.486376e-001,9.954020e-001,0.000000e+000,4.597995e-003,0.000000e+000
25550.000000,1,68,3,6,1,6.665753e+000,6.391293e+001,1.305378e+003,9.274216e-001,6.887820e-002,6.777238e-003,1.553555e-002,2.755128e-001,9.960767e-001,0.000000e+000,3.923319e-003,0.000000e+000
25550.000000,1,68,3,7,1,7.665753e+000,6.745022e+001,1.534335e+003,1.093309e+000,6.588722e-002,7.642540e-003,1.505185e-002,2.635489e-001,9.960767e-001,0.000000e+000,3.923319e-003,0.000000e+000
25550.000000,1,68,3,8,1,8.665753e+000,7.045216e+001,1.748449e+003,1.256288e+000,6.357094e-002,8.473082e-003,1.467246e-002,2.542838e-001,9.960767e-001,0.000000e+000,3.923319e-003,0.000000e+000
25550.000000,1,68,3,9,1,9.665753e+000,7.300816e+001,1.945737e+003,1.424626e+000,6.173962e-002,9.331654e-003,1.436944e-002,2.469585e-001,9.960767e-001,0.000000e+000,3.923319e-003,0.000000e+000
25550.000000,1,68,3,10,1,1.066575e+001,7.519002e+001,2.125448e+003,1.585003e+000,6.869221e-002,1.013477e-002,1.412401e-002,2.747688e-001,9.965578e-001,0.000000e+000,3.442202e-003,0.000000e+000
25550.000000,1,68,3,11,1,1.166575e+001,7.705625e+001,2.287671e+003,1.751827e+000,6.732826e-002,1.097906e-002,1.392302e-002,2.693130e-001,9.965578e-001,0.000000e+000,3.442202e-003,0.000000e+000
25550.000000,1,68,3,12,1,1.266575e+001,7.865508e+001,2.433046e+003,1.918310e+000,6.620762e-002,1.182233e-002,1.375697e-002,2.648305e-001,9.965578e-001,0.000000e+000,3.442202e-003,0.000000e+000
25550.000000,1,68,3,13,1,1.366575e+001,8.002663e+001,2.562557e+003,2.083643e+000,6.527941e-002,1.266123e-002,1.361879e-002,2.611176e-001,9.965578e-001,0.000000e+000,3.442202e-003,0.000000e+000
25550.000000,1,68,3,14,1,1.466575e+001,8.120446e+001,2.677378e+003,2.250453e+000,6.450549e-002,1.351273e-002,1.350314e-002,2.580220e-001,9.965578e-001,0.000000e+000,3.442202e-003,0.000000e+000
29200.000000,1,59,1,0,1,6.657534e-001,5.045338e+000,1.926469e+000,9.241613e-002,4.076393e-002,4.768344e-003,4.927599e-002,1.630557e-001,0.000000e+000,7.951457e-003,7.376019e-001,2.544466e-001
29200.000000,1,59,1,1,1,1.665753e+000,7.054358e+000,5.265793e+000,1.636427e-001,2.691950e-002,5.575801e-003,3.862069e-002,1.076780e-001,0.000000e+000,7.951457e-003,7.376019e-001,2.544466e-001
29200.000000,1,67,2,0,1,6.657534e-001,7.589563e+000,7.739334e+000,8.568339e-002,2.743297e-002,5.250462e-004,2.512469e-002,1.097319e-001,0.000000e+000,0.000000e+000,8.528913e-001,1.471087e-001
29200.000000,1,67,2,1,1,1.665753e+000,1.224754e+001,3.283644e+001,1.162588e-001,1.616956e-002,4.199059e-004,1.762768e-002,6.467822e-002,0.000000e+000,0.000000e+000,8.528913e-001,1.471087e-001
29200.000000,1,67,2,2,1,2.665753e+000,1.566951e+001,6.910608e+001,1.436931e-001,1.245034e-002,3.996181e-004,1.478685e-002,4.980135e-002,0.000000e+000,0.000000e+000,8.528913e-001,1.471087e-001
29200.000000,1,67,2,3,1,3.665753e+000,1.833095e+001,1.109859e+002,1.701974e-001,1.057233e-002,4.019310e-004,1.324549e-002,4.228930e-002,0.000000e+000,0.000000e+000,8.528913e-001,1.471087e-001
29200.000000,1,67,2,4,1,4.665753e+000,2.049724e+001,1.555139e+002,2.199676e-001,1.385471e-002,4.628603e-004,1.225564e-002,5.541884e-002,3.961351e-001,0.000000e+000,5.246792e-001,7.918567e-002
29200.000000,1,67,2,5,1,5.665753e+000,2.229283e+001,2.004047e+002,2.689696e-001,1.270905e-002,5.191708e-004,1.156440e-002,5.083621e-002,3.961351e-001,0.000000e+000,5.246792e-001,7.918567e-002
29200.000000,1,67,2,6,1,6.665753e+000,2.379858e+001,2.441366e+002,3.145797e-001,1.188550e-002,5.678611e-004,1.105545e-002,4.754202e-002,3.961351e-001,0.000000e+000,5.246792e-001,7.918567e-002
29200.000000,1,67,2,7,1,7.665753e+000,2.507146e+001,2.857402e+002,3.589221e-001,1.126827e-002,6.142589e-004,1.066690e-002,4.507309e-002,3.961351e-001,0.000000e+000,5.246792e-001,7.918567e-002
29200.000000,1,68,3,0,1,6.657534e-001,1.801874e+001,2.925117e+001,1.758154e-001,7.580690e-002,3.915702e-003,3.381527e-002,3.032276e-001,0.000000e+000,0.000000e+000,9.659218e-001,3.407819e-002
29200.000000,1,68,3,1,1,1.665753e+000,3.085091e+001,1.468162e+002,2.317874e-001,4.626655e-002,3.150655e-003,2.419507e-002,1.850662e-001,0.000000e+000,0.000000e+000,9.659218e-001,3.407819e-002
29200.000000,1,68,3,2,1,2.665753e+000,4.071601e+001,3.374937e+002,3.491265e-001,5.676468e-002,3.726403e-003,2.046037e-002,2.270587e-001,9.929078e-001,0.000000e+000,7.092174e-003,0.000000e+000
29200.000000,1,68,3,3,1,3.665753e+000,4.875721e+001,5.795443e+002,4.829138e-001,5.343546e-002,4.422154e-003,1.837438e-002,2.137418e-001,9.935362e-001,0.000000e+000,6.463760e-003,0.000000e+000
29200.000000,1,68,3,4,1,4.665753e+000,5.474245e+001,8.202434e+002,6.111041e-001,5.840899e-002,5.078201e-003,1.715602e-002,2.336360e-001,9.946338e-001,0.000000e+000,5.366184e-003,0.000000e+000
29200.000000,1,68,3,5,1,5.665753e+000,5.972660e+001,1.065304e+003,7.612561e-001,6.316820e-002,5.883641e-003,1.629617e-002,2.526728e-001,9.953850e-001,0.000000e+000,4.614955e-003,0.000000e+000
29200.000000,1,68,3,6,1,6.665753e+000,6.391293e+001,1.305378e+003,9.425844e-001,6.999686e-002,6.888042e-003,1.565936e-002,2.799875e-001,9.960623e-001,0.000000e+000,3.937744e-003,0.000000e+000
29200.000000,1,68,3,7,1,7.665753e+000,6.745022e+001,1.534335e+003,1.110935e+000,6.695731e-002,7.765755e-003,1.517180e-002,2.678292e-001,9.960623e-001,0.000000e+000,3.937744e-003,0.000000e+000
29200.000000,1,68,3,8,1,8.665753e+000,7.045216e+001,1.748449e+003,1.276290e+000,6.460340e-002,8.607992e-003,1.478939e-002,2.584136e-001,9.960623e-001,0.000000e+000,3.937744e-003,0.000000e+000
29200.000000,1,68,3,9,1,9.665753e+000,7.300816e+001,1.945737e+003,1.447090e+000,6.274234e-002,9.478798e-003,1.448396e-002,2.509694e-001,9.960623e-001,0.000000e+000,3.937744e-003,0.000000e+000
29200.000000,1,68,3,10,1,1.066575e+001,7.519002e+001,2.125448e+003,1.609823e+000,6.980553e-002,1.029348e-002,1.423657e-002,2.792221e-001,9.965450e-001,0.000000e+000,3.454973e-003,0.000000e+000
29200.000000,1,68,3,11,1,1.166575e+001,7.705625e+001,2.287671e+003,1.779136e+000,6.841947e-002,1.115021e-002,1.403398e-002,2.736779e-001,9.965450e-001,0.000000e+000,3.454973e-003,0.000000e+000
29200.000000,1,68,3,12,1,1.266575e+001,7.865508e+001,2.433046e+003,1.948140e+000,6.728067e-002,1.200617e-002,1.386661e-002,2.691227e-001,9.965450e-001,0.000000e+000,3.454973e-003,0.000000e+000
29200.000000,1,68,3,13,1,1.366575e+001,8.002663e+001,2.562557e+003,2.116026e+000,6.633742e-002,1.285801e-002,1.372733e-002,2.653497e-001,9.965450e-001,0.000000e+000,3.454973e-003,0.000000e+000
29200.000000,1,68,3,14,1,1.466575e+001,8.120446e+001,2.677378e+003,2.285483e+000,6.555096e-002,1.372307e-002,1.361075e-002,2.622039e-001,9.965450e-001,0.000000e+000,3.454973e-003,0.000000e+000
32850.000000,1,59,1,0,1,6.657534e-001,5.045338e+000,1.926469e+000,9.370042e-002,4.141375e-002,4.834609e-003,4.967400e-002,1.656550e-001,0.000000e+000,7.889897e-003,7.396334e-001,2.524767e-001
32850.000000,1,59,1,1,1,1.665753e+000,7.054358e+000,5.265793e+000,1.659240e-001,2.734862e-002,5.653532e-003,3.893264e-002,1.093945e-001,0.000000e+000,7.889897e-003,7.396334e-001,2.524767e-001
32850.000000,1,67,2,0,1,6.657534e-001,7.589563e+000,7.739334e+000,8.700294e-002,2.790401e-002,5.331321e-004,2.532763e-002,1.116160e-001,0.000000e+000,0.000000e+000,8.542066e-001,1.457934e-001
32850.000000,1,67,2,1,1,1.665753e+000,1.224754e+001,3.283644e+001,1.180453e-001,1.644719e-002,4.263583e-004,1.777006e-002,6.578878e-002,0.000000e+000,0.000000e+000,8.542066e-001,1.457934e-001
32850.000000,1,67,2,2,1,2.665753e+000,1.566951e+001,6.910608e+001,1.459294e-001,1.266411e-002,4.058374e-004,1.490629e-002,5.065646e-002,0.000000e+000,0.000000e+000,8.542066e-001,1.457934e-001
32850.000000,1,67,2,3,1,3.665753e+000,1.833095e+001,1.109859e+002,1.728581e-001,1.075386e-002,4.082144e-004,1.335248e-002,4.301543e-002,0.000000e+000,0.000000e+000,8.542066e-001,1.457934e-001
32850.000000,1,67,2,4,1,4.665753e+000,2.049724e+001,1.555139e+002,2.233357e-001,1.407614e-002,4.699476e-004,1.235463e-002,5.630455e-002,3.953276e-001,0.000000e+000,5.261029e-001,7.856942e-002
32850.000000,1,67,2,5,1,5.665753e+000,2.229283e+001,2.004047e+002,2.730402e-001,1.291217e-002,5.270278e-004,1.165780e-002,5.164868e-002,3.953276e-001,0.000000e+000,5.261029e-001,7.856942e-002
32850.000000,1,67,2,6,1,6.665753e+000,2.379858e+001,2.441366e+002,3.192826e-001,1.207546e-002,5.763506e-004,1.114475e-002,4.830185e-002,3.953276e-001,0.000000e+000,5.261029e-001,7.856942e-002
